scenario,year,index,Annual,wd-00,wd-01,wd-02,wd-03,wd-04,wd-05,wd-06,wd-07,wd-08,wd-09,wd-10,wd-11,wd-12,wd-13,wd-14,wd-15,wd-16,wd-17,wd-18,wd-19,wd-20,wd-21,wd-22,wd-23,sd-00,sd-01,sd-02,sd-03,sd-04,sd-05,sd-06,sd-07,sd-08,sd-09,sd-10,sd-11,sd-12,sd-13,sd-14,sd-15,sd-16,sd-17,sd-18,sd-19,sd-20,sd-21,sd-22,sd-23
abroad-alone,2050,Electricity-supply|Hydro RoR,17.53670875,1.260950503,1.261235571,1.26074751,1.260413487,1.259855678,1.259417436,1.259752688,1.259826304,1.259563052,1.258815866,1.259594574,1.259246895,1.258766157,1.312115173,1.319774911,1.319355298,1.319051873,1.31925156,1.318915573,1.319028857,1.319075388,1.318908505,1.318543743,1.319187348,3.294829903,3.295413079,3.295682444,3.295617303,3.296051203,3.296296804,3.296522544,3.296503138,3.296476257,3.296932167,3.29732538,3.297331416,3.297543469,3.297890298,3.29807164,3.298373889,3.298720968,3.298754555,3.299162209,3.299377051,3.300453435,3.300555883,3.300901537,3.301194709
abroad-alone,2050,Electricity-supply|Hydrogen,0.001894538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000479596,0.000310973,0.000296982,0.000211707,0.000246732,0.000222254,0.00018583,0.0000689,0.0000407,0.0000531,0.0000707,0.0000467,0.0000403,0.0000538,0.0000369,0.0000614,0.000190937,0.000182965,0.000128728,0.000124083,0.000140672,0.000149917,0.000155991,0.000135779
abroad-alone,2050,Electricity-supply|Imports,35.73707116,8.357558555,8.36312361,8.044378576,7.526802579,6.947165512,6.679955625,6.675611806,6.664564756,6.666039831,6.69029203,6.683206789,6.74825542,5.977125563,5.004814832,5.401055756,6.763181288,6.79707856,6.793285506,6.810054096,6.808431935,6.839712274,7.006466465,6.992178308,6.985455047,3.292407086,3.341164249,3.287861015,3.358655308,3.254789456,3.250061944,3.217585977,5.334019839,5.30190976,5.272423872,5.209183417,5.268229363,5.315306738,5.311733409,5.270714111,4.337522372,2.204026908,2.21511086,2.230350693,2.18215338,2.104951477,2.099493646,2.063185004,2.0069938
abroad-alone,2050,Electricity-supply|PHS-out,4.139052071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045024645,0.049152167,0.04867503,0.053865274,0.057650082,0.05758105,0.057662495,1.019551626,0.832935416,0.752423222,0.397671949,0.332774957,0.323594111,0.00609322,0,0,0,0,0,0,0,0,0.000276625,0.458858364,0.554677931,0.573922954,0.57699083,0.561089312,0.642713337,0.613739078,0.526585069
abroad-alone,2050,Electricity-supply|Solar,10.09965485,0.070843318,0.006504348,0.006280975,0.000110616,0,0,0,0.013282383,0.276852875,0.599550173,0.897605779,1.00058895,0.736362444,0.35438558,0.069227089,0.005826685,0.001888157,0.012000756,0.008327739,0.004505385,0.004092156,0.006980448,0.005639691,0.004902337,0.371939502,0.244600741,0.041080552,0.016466429,0.347854943,1.238043874,2.418495899,4.015581469,4.958906872,5.253926783,5.100556637,5.128419156,4.920455466,4.416294789,3.837631687,3.100636975,1.221509059,0.359631745,0.204180205,0.186659416,0.089818411,0.219306462,0.04760607,0.017624364
abroad-alone,2050,Electricity-supply|Total,113.1825187,13.99269816,13.70537203,13.35144207,12.78824091,12.28801144,12.14067092,12.30009337,12.47784537,12.81025653,13.05191628,13.22720872,13.73836993,12.97574735,11.81039008,11.41775846,12.34977011,11.84753265,11.97850276,11.83368704,11.50350074,11.51072073,12.14639168,12.04497451,11.91191822,14.72120983,14.40708279,13.80611142,13.66638339,13.5705916,14.26696613,13.73168164,14.79493358,15.67504891,16.04696389,15.96223662,16.16936024,16.07302497,15.6686972,15.01544622,14.80505562,14.86824101,14.6967886,14.57506765,14.69186646,14.7721984,15.49289752,15.48765646,15.39731418
abroad-alone,2050,Electricity-supply|Waste,3.364209427,0.363258115,0.35602597,0.355479121,0.354321972,0.353578144,0.352261931,0.352859173,0.354403759,0.351048833,0.347183068,0.350141532,0.349370298,0.351945958,0.373695158,0.397389943,0.403638733,0.403732242,0.404125392,0.404145983,0.404124447,0.404140746,0.404205981,0.404205982,0.404212504,0.403305379,0.403080284,0.403070355,0.402884542,0.403097276,0.402895761,0.397067059,0.375370808,0.350574249,0.339054129,0.338240585,0.339540968,0.351872824,0.369322669,0.378183251,0.393975582,0.401086574,0.403124697,0.403673988,0.403122348,0.403113129,0.403122704,0.40287949,0.401151845
abroad-alone,2050,Electricity-supply|Wind,13.71710343,3.282831091,3.151506794,3.12000801,3.128738528,3.216963379,3.344807886,3.505782135,3.666921653,3.787059289,3.741902371,3.570604193,3.941439253,4.197880949,4.2533402,3.642587808,3.048053543,2.515194143,2.119889459,1.857077238,1.625254956,1.432413997,1.295079389,1.240618284,1.128368752,0.409344511,0.559027651,0.689748362,0.712225145,0.666457264,0.473601188,0.517348803,0.648693195,0.763387638,0.896504136,1.046432891,1.146550555,1.18322972,1.209758802,1.211844667,1.159085567,1.253620971,1.625287267,1.592412075,1.882476403,2.329065659,2.86047218,3.242198087,3.757451015
abroad-alone,2050,Electricity-supply|Wood,1.192782912,0.149270384,0.147488031,0.146074222,0.125196439,0.123263279,0.122468908,0.122638193,0.125243098,0.112017249,0.111301241,0.111949974,0.111667947,0.111940704,0.119789875,0.148596612,0.15540729,0.155754866,0.157469193,0.157596662,0.157405447,0.157492824,0.157938643,0.157954697,0.158011265,0.112130843,0.111921713,0.111934353,0.111779831,0.112526439,0.112491179,0.112370441,0.111462046,0.111077627,0.111061649,0.111066769,0.111012761,0.11110531,0.111286758,0.111305919,0.112053477,0.112595038,0.112515285,0.111751997,0.11217017,0.112146562,0.112175972,0.112232918,0.112171301
abroad-together,2050,Electricity-consumption|Total demand,76,9.786474431,9.491244789,9.140871107,8.334812564,7.580812383,7.117562634,7.224366884,7.592956016,7.678956829,7.661438145,8.168982293,8.379405578,8.576092622,8.342974678,8.019277174,8.295196449,8.712857803,9.158489329,9.047902636,8.676625979,8.720522227,10.06438446,9.945834733,9.838632331,8.038089852,7.671690556,7.07595576,6.926250641,6.875088121,7.595842617,8.284545885,8.568328659,8.8321043,9.122755195,8.738638139,9.138382658,9.223189015,8.876697314,8.29808305,8.002156642,7.836923599,7.70055657,7.586585585,7.703940861,7.779390648,8.49646224,8.491883493,8.387269078
abroad-together,2050,Electricity-consumption|Battery-In,1.399984338,0.014643668,0.015279875,0.019524891,0.588075052,0.889607198,0.670450104,0.731158154,0.054418515,0.291676526,0.301343788,0.314166805,0.32836422,0.551869216,0.040330161,0,0.00039608,0.000167742,0.0000206,0.0000241,0.0000194,0.0000165,0,0,0,0.000221987,0,0,0,0.000672684,0,0.000145147,0.063234589,0.433074765,0.40825087,0.34584974,0.429616079,0.43558904,0.267856715,0.237428092,0.008597773,0,0,0,0,0,0,0,0.000167768
abroad-together,2050,Electricity-consumption|Electrolysis,0.541385323,0.359661642,0.359665519,0.359980553,0.359959092,0.360060904,0.360044073,0.360044243,0.359855618,0.360597836,0.360639425,0.360624092,0.041324226,0.010934232,0.008885748,0.000789436,0.000761615,0.000763069,0.000730132,0.000735767,0.00073796,0.000740648,0.000680869,0.000686584,0.000690916,0.0000252,0.0000179,0.0000189,0.0000203,0.00000842,0.0000062,0.0000721,0.000949707,0.001103764,0.00112326,0.001122928,0.001100767,0.001174927,0.001175364,0.000825656,0.000375155,0.00000938,0.0000103,0.00000795,0.0000135,0.0000127,0.0000134,0.0000141,0.0000503
abroad-together,2050,Electricity-consumption|Exports,56.37480179,4.920465353,4.909489713,4.242123351,3.373645016,3.362754052,3.298978225,3.381786611,4.80420057,4.192008165,4.360719636,4.217023251,4.523314528,3.24677539,3.161502709,3.228648178,3.770891205,3.752915975,6.014691312,5.94399508,5.86768296,5.820165986,5.792286799,5.805811559,5.837277906,9.246217833,9.369049362,9.793018014,9.943194087,11.61987405,11.39475899,9.481283262,8.848266458,9.074059263,9.19660731,9.374878301,9.206417751,9.054236253,8.913220858,8.736493302,10.37184665,11.32519676,11.60693653,11.53790332,11.56055878,11.63687369,11.60895765,11.79114435,9.59396364
abroad-together,2050,Electricity-consumption|PHS-In,6.15602627,1.890395435,1.930529507,1.934980844,1.935024781,2.074185767,2.074363968,2.008356102,1.934357417,2.075600574,2.075615608,2.075606682,2.07552291,2.075524279,2.075413084,1.508642891,0.426010665,0.243493243,0.3892669,0.391943147,0.335218383,0.350458273,0.241768906,0.241821493,0.241893044,0.055188121,0.054334437,0.054417125,0.054791855,0.051966345,0.052119308,0.239761114,1.534393922,1.632789629,1.632306847,1.656557458,1.613911796,1.610435527,1.607730744,1.604389867,0.374950561,0.034513038,0.032062738,0.027399049,0.025519925,0.024556699,0.020489259,0.020385671,0.037800664
abroad-together,2050,Electricity-consumption|Total,140.4721977,16.97164053,16.7062094,15.69748075,14.59151651,14.2674203,13.521399,13.70571199,14.74578814,14.59883993,14.7597566,15.13640312,15.34793146,14.46119574,13.62910638,12.75735768,12.49325601,12.71019783,15.5631983,15.38460073,14.88028465,14.89190368,16.09912104,15.99415437,15.9184942,17.33974298,17.09509226,16.92340979,16.92425692,18.54760962,19.04272712,18.00580755,19.01517334,19.97313172,20.36104348,20.11704657,20.38942905,20.32462476,19.666681,18.87721997,18.75792678,19.19664278,19.33956618,19.1518959,19.29003305,19.44083369,20.12592258,20.3034276,18.01925144
abroad-together,2050,Electricity-supply|Battery-out,0.331026428,0.024783813,0.023892011,0.000449279,0.000616522,0.000474359,0.000416652,0.000578657,0.002789354,0.000560507,0,0,0.013427551,0,0,0.031057169,0.013385021,0.00819457,0.008638701,0.006760635,0.00604123,0.005507648,0.054162263,0.051357622,0.097774439,0.189752448,0.174670089,0.050329826,0.050453257,0.064268297,0.055545792,0.017515002,0,0,0,0.000174621,0,0.000164629,0,0.000353491,0.000684269,0.158337607,0.196195613,0.192383048,0.188900457,0.18818377,0.190407027,0.199006669,0.028126048
abroad-together,2050,Electricity-supply|Biogas,2.99609794,0.31487802,0.314809243,0.311361177,0.311256882,0.309564707,0.309726447,0.310020174,0.312479176,0.270783913,0.270600376,0.275184127,0.268403752,0.296406267,0.321867899,0.393338908,0.392542744,0.392532827,0.393226722,0.393153141,0.393119928,0.393098074,0.393868289,0.393857832,0.393846397,0.375181796,0.374351246,0.374259155,0.373963491,0.372338266,0.373265147,0.358712899,0.318461348,0.282759189,0.282086228,0.271433784,0.282444116,0.283760476,0.275043262,0.262854849,0.328709627,0.372994292,0.373331385,0.371645219,0.371721861,0.371814858,0.372089734,0.372116402,0.363438713
abroad-together,2050,Electricity-supply|Gas,1.576256398,0.078934344,0.078926498,0.078536185,0.078519789,0.078269407,0.078317706,0.078352452,0.0787172,0.068904345,0.068681605,0.069527664,0.06839888,0.076423737,0.080011074,0.2831208,0.282936581,0.28296335,0.283406139,0.283392781,0.283387624,0.283383463,0.283637618,0.28363976,0.283648028,0.268981578,0.231615951,0.231600312,0.231542984,0.228822436,0.228905879,0.225845948,0.101753957,0.093174046,0.093130357,0.092721672,0.093142096,0.093154772,0.092687614,0.092544828,0.101707531,0.228745481,0.228854515,0.228729753,0.228551508,0.228456169,0.228408434,0.228559472,0.112613153
abroad-together,2050,Electricity-supply|Hydro Dams,22.49699831,0.00071321,0.000721911,0.00063625,0.000641797,0.000619822,0.00059597,0.00058599,0.00061892,0.000498993,0.000496864,0.000499676,0.000540693,0.000544767,0.000580999,0.001880702,0.001458173,0.3998056,2.612788446,2.615748833,2.5646469,2.610402274,2.799911731,2.799875596,2.799797864,7.420989114,7.566719205,7.566436828,7.564376398,7.570107366,7.56906587,4.698653231,0.643188646,0.025374976,0.032547154,0.016938469,0.032187369,0.084131532,0.158960783,0.329817276,1.045627792,7.986435994,8.140405645,8.158449469,8.161934387,8.162457312,8.170080082,8.17072914,7.589839534
abroad-together,2050,Electricity-supply|Hydro RoR,17.38282702,1.317738267,1.318214143,1.316446511,1.258516785,1.255963647,1.257557875,1.257788856,1.258293783,1.317399886,1.316740748,1.317479905,1.317463582,1.319083217,1.319193688,1.319900896,1.319443464,1.319141856,1.319238583,1.318901052,1.319016552,1.31906024,1.318896733,1.318531507,1.319178558,3.29482768,3.295411722,3.295679845,3.295620575,3.296016309,3.296264642,3.296470208,3.296056085,3.270052338,3.270441363,3.270868616,3.270900503,3.271140297,3.297453475,3.297941883,3.298236247,3.298684227,3.298720486,3.299164613,3.299356818,3.300433811,3.300537016,3.300880212,3.301151274
abroad-together,2050,Electricity-supply|Hydrogen,0.212702518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000318,0.0000203,0.0000193,0.000016,0.0000107,0.00000694,0.00000306,0.0000055,0.00000235,0,0.352877169,0.35262789,0.352381937,0.352414001,0.002738075,0.002642439,0.006799789,0.000107791,0.000118227,0.000100951,0.000102,0.000106595,0.000114334,0.0000468,0.0000493,0.000100208,0.004201749,0.003163643,0.002420432,0.002676268,0.003261212,0.004674885,0.005411219,0.000567827
abroad-together,2050,Electricity-supply|Imports,67.34411029,11.92011255,11.77121566,11.24838447,10.17670703,9.790606133,8.916172743,8.968515504,9.879997606,9.272631815,9.360292243,9.627232346,8.89866244,8.365990416,7.773408307,7.00396179,7.533918818,7.744896837,8.70764354,8.756718938,8.487062032,8.613726879,9.502728098,9.505357629,9.520374947,2.745697065,2.881183038,2.839009089,2.843211073,3.601076862,3.538972993,6.104279573,10.80819563,11.63651678,11.60697258,11.26837729,11.58950086,11.67883297,11.20951956,10.70596059,10.53817248,3.165106241,3.100297977,3.142783056,3.045584248,2.855132474,2.967702511,2.901115772,2.397597174
abroad-together,2050,Electricity-supply|PHS-out,4.985622748,0.0000127,0.0000151,0,0,0,0,0,0,0,0,0,0,0,0,0.000949765,0.000493194,0.065197484,0.071443901,0.070994901,0.07040016,0.071205059,0.097500239,0.097493716,0.097443508,1.869744035,1.321373869,1.14073664,1.13495635,1.699576513,1.653799391,0.517939951,0,0,0,0,0,0,0,0,0.0000449,1.312704847,1.74987255,1.779770052,1.820298469,1.83242017,1.886423927,1.818085224,0.522216513
abroad-together,2050,Electricity-supply|Solar,9.143443161,0.474050228,0.437170481,0.000946464,0.001227213,0.000818156,0.000674447,0.000924853,0.01183753,0.369778841,0.490980812,0.743323551,1.30967006,0.640169608,0.297288356,0.308323768,0.036150946,0.019055422,0.020154842,0.015359308,0.013154037,0.011717288,0.18653345,0.127956731,0.087507805,0.11867287,0.081447571,0.15888502,0.145800496,0.835696741,1.600853377,2.082165884,3.144763115,3.899232665,4.209908294,4.209319884,4.062852399,3.827015188,3.502195081,3.031687608,2.308875673,1.357566904,0.610357716,0.343696085,0.343714249,0.338116779,0.442462743,0.443041704,0.415145659
abroad-together,2050,Electricity-supply|Total,141.7055577,17.14021898,16.87303948,15.85759972,14.74094563,14.41322656,13.65765315,13.84209281,14.89026194,14.73555252,14.89751251,15.27743058,15.48857509,14.59153535,13.75371642,12.86702646,12.60591634,12.82494343,15.69140339,15.51328635,15.00495572,15.01842237,16.23844059,16.13330718,16.05802955,17.45025361,17.20536619,17.03243997,17.03338145,18.67102654,19.16456008,18.15409463,19.22501092,20.19321911,20.58057172,20.33151846,20.60913125,20.54597044,19.88148502,19.08525029,18.95998668,19.31171591,19.45557242,19.26880351,19.40577007,19.55388373,20.24160705,20.41764381,18.11200684
abroad-together,2050,Electricity-supply|Waste,3.309619768,0.354214534,0.35420172,0.353682952,0.35360046,0.353141385,0.353201707,0.353114685,0.351881891,0.348340351,0.347160179,0.347261035,0.35085163,0.359634793,0.385736589,0.405197783,0.405209303,0.405216636,0.405256396,0.405255183,0.405253934,0.405252267,0.405294433,0.405291217,0.405278132,0.40441874,0.404279906,0.404278168,0.404129137,0.400374221,0.396945413,0.379725036,0.356976471,0.347165904,0.342747814,0.341076415,0.342048769,0.342271776,0.343184709,0.356719846,0.376558197,0.390566916,0.396556335,0.397341777,0.397060135,0.397096829,0.397077237,0.396206636,0.389428106
abroad-together,2050,Electricity-supply|Wind,10.73506534,2.528136221,2.44724473,2.423820844,2.436562758,2.50124608,2.618574162,2.749579635,2.868636281,2.97591104,2.931671145,2.786008616,3.150065985,3.421779909,3.463410686,2.969123665,2.469819632,2.037319795,1.718483635,1.495930778,1.311829599,1.154042945,1.04193483,0.996198423,0.900022929,0.296593177,0.40926673,0.506401307,0.524568111,0.487274124,0.335489075,0.353515431,0.444618685,0.52806917,0.631927069,0.749876955,0.825188693,0.854631002,0.891773373,0.896615439,0.849860715,0.923529275,1.245152688,1.241020685,1.433668784,1.764170322,2.1692934,2.469849773,2.880093682
abroad-together,2050,Electricity-supply|Wood,1.191787803,0.126645101,0.126627947,0.12333559,0.123296395,0.122522861,0.12241544,0.122632005,0.125010204,0.110742824,0.110888541,0.110913657,0.111090519,0.111502639,0.112218827,0.150139446,0.150538207,0.150599748,0.151106463,0.151060095,0.151036788,0.151023178,0.153967408,0.153744793,0.15315694,0.112517937,0.112418975,0.112441838,0.112345573,0.112737332,0.112810066,0.112471681,0.110889199,0.110755812,0.110709915,0.110628752,0.110759857,0.110753463,0.110620315,0.110705143,0.111409021,0.112842377,0.112663873,0.111399318,0.112302888,0.112340027,0.112450055,0.112641587,0.111789153
domestic-alone,2050,Electricity-consumption|Total demand,79,10.17278263,9.865899188,9.501694967,8.663818323,7.880054977,7.398519054,7.509539261,7.892677964,7.982073545,7.963863334,8.49144212,8.710171587,8.914622594,8.672302626,8.335827589,8.622638414,9.056786401,9.520008645,9.405056687,9.019124373,9.064753368,10.4616628,10.33843347,10.2269994,8.355382873,7.974520447,7.355269803,7.199655272,7.146473178,7.89567851,8.611567433,8.906552159,9.180739996,9.482863953,9.083584382,9.499108289,9.587262265,9.227093261,8.62563896,8.318031247,8.146275847,8.004525908,7.886056069,8.00804379,8.086471858,8.831848907,8.82708942,8.718345489
domestic-alone,2050,Electricity-consumption|Battery-In,1.194315111,0.465152446,0.573742219,0.756948507,1.15279618,1.23225524,1.24219512,1.231224735,0.799011375,0.885172635,1.163727184,0.976786039,1.172010656,0.784819793,0.034622211,0.00230285,0.000555563,0.000507925,0,0,0.0000202,0.0000857,0.0000303,0.000336039,0.00068045,0,0,0,0,0,0,0,0.01974091,0.093467861,0.119312666,0.156932874,0.160099465,0.080319105,0.084535979,0.083155414,0.001371961,0,0,0,0,0,0,0,0
domestic-alone,2050,Electricity-consumption|Electrolysis,0.015906038,0.005971373,0.005993896,0.006279651,0.00804124,0.008245045,0.00833972,0.008297369,0.007979434,0.008617703,0.008662866,0.008659883,0.008662613,0.008593254,0.008154911,0.005169386,0.002298982,0.001858233,0.001202195,0.001229892,0.001243901,0.001253041,0.001185027,0.001210556,0.001207331,0.000107574,0.000112165,0.000122059,0.000143175,0.0000463,0.0000527,0.000150517,0.000817504,0.001030926,0.001085371,0.00110636,0.001133428,0.000825783,0.000925054,0.000925708,0.000246085,0.0000223,0.00003,0.0000317,0.000142197,0.000126028,0.000122669,0.0000948,0.0000895
domestic-alone,2050,Electricity-consumption|Exports,29.34468891,1.251287669,1.279354007,1.322831585,1.342920457,1.381701164,1.492342305,1.513528054,1.642823401,1.815882323,1.895423965,1.708783824,1.851383205,1.406302403,1.275134809,1.222152168,2.154114427,1.845830312,2.30185343,2.295718138,2.283203786,2.279811505,1.441321713,1.45296864,1.421460725,6.511868753,6.590595635,6.601781967,6.602062875,6.562760892,6.532181185,5.324219718,5.01458911,5.018736115,5.039642724,5.072125915,5.035248226,5.024920359,5.035813444,5.031239021,6.6251977,6.840732727,6.807543208,6.801449548,6.802119683,6.808804232,6.812482865,6.810979332,6.829238157
domestic-alone,2050,Electricity-consumption|PHS-In,5.13368774,2.074657824,2.074671305,2.074807244,2.075385023,2.075426974,2.075449435,2.07544168,2.075398781,2.07544216,2.075451006,2.075455789,2.075455892,2.075420753,2.075321848,2.074339852,1.561190332,1.109200671,0.215958393,0.167261205,0.286824617,0.201201992,0.082645882,0.099560935,0.100082509,0.000949687,0.00081617,0.000838013,0.000967749,0.001159645,0.00154915,0.001449787,0.981587985,1.58247897,1.600903676,1.859631298,1.68437081,1.553402867,1.531252956,1.336750196,0.003808442,0.032301897,0.049949366,0.050530258,0.050161114,0.050198805,0.050292669,0.050283779,0.05170266
domestic-alone,2050,Electricity-consumption|Total,114.6885978,13.96985194,13.79966062,13.66256195,13.24296122,12.5776834,12.21684563,12.3380311,12.41789096,12.76718837,13.10712836,13.26112766,13.81768395,13.1897588,12.0655364,11.63979185,12.34079772,12.01418354,12.03902266,11.86926592,11.59041684,11.54710559,11.98684576,11.89250964,11.75043041,14.86830889,14.56604442,13.95801184,13.80282907,13.71043997,14.4294616,13.93738745,14.92328767,15.87645387,16.24380839,16.17338083,16.37996022,16.24673038,15.87962069,15.0777093,14.94865543,15.01933275,14.86204847,14.73806762,14.86046678,14.94560092,15.69474711,15.68844735,15.59937581
